student_id ,age ,GENDER,STUDY_HOURS_PER_DAY,SOCIAL_MEDIA_HOURS,netflix_hours ,PART_TIME_JOB,attendance_percentage ,SLEEP_HOURS,diet_quality ,EXERCISE_FREQUENCY,PARENTAL_EDUCATION_LEVEL,INTERNET_QUALITY,mental_health_rating ,EXTRACURRICULAR_PARTICIPATION,EXAM_SCORE,RANDOM_ID
S1742,22.63246073664928, F ,ten,1.5551891753438558,6.678178645810588, No ,85.106737325556,-3.118131479,,0.42459271617695826,Bachelor,Average,3.5538620622454635, Yes ,66.9387405671462,6264
 S1743 ,24.986523791070532,FEMALE,4.1,4.189006463829061,-0.52434831,Yes,83.1263533141174,8.779522992170321,Good,6.2770133379485875,High School, Good ,0.10222904640047603,Yes,84.44195584638695,9647
S1744,23.900809533260173,female,3.3,1.2706084980510255,-2.304584255,No,74.26753557106242,5.192907981729538,Poor,1.8070531787489426,High School, Good ,-0.198704663,Yes,53.61287798763069,5797
S1745,15.772948045311416,FEMALE,ten,4.259789971151459,2.8882247130533805, No ,81.04247197882432,7.906665686569754, Good ,0.7354859714225985, Master , Average ,6.277051389621119,No,77.26887842781446,4726
S1746,22.653766831598624, mle ,1.1,,6.981853956569188,No,67.50013000192449,8.812312026125348,Good,-0.770683558,Bachelor, Good ,11.641799729057517,No,40.75835185287652,6729
S1747,24.945649912629918,male,1.8,-0.376952536,-2.370344349,No,82.89655766385485,9.61272324793348,Good,-1.807033419, High School ,,10.63650062543518, No ,46.28035169631685,3915
,23.1089648868113, FEMALE ,1.7,5.355690933098331,0.7662976034861659,No,79.6840022453251,6.674492867110384,,1.44403285832772,High School, Average ,8.207652100374029,No,50.75095193528681,4058
 S1749 ,21.39535223249436,female,3.7,7.2026565745177535,0.874401181379805,No,67.50473693494818,,unknown,, Bachelor , Poor ,9.349053254669318, Yes ,78.31271176387743,3449
S1750,23.476815199905396,female,6.1,7.932585076814789,1.9990074920369756,No,105.9014579392907,5.965284810646109, Poor ,-1.064946196, Bachelor ,Poor,1.4663416344762297,No,100.54211407553908,4561
 S1751 ,24.37095499128558, femle ,ten,,-0.570550899, No ,81.57485231260894,8.246530499974789,Fair,5.087996234329288, High School , Average ,8.166733662909959,No,95.47782638089953,7981
S1752,9.558959596203643, M ,4.5,2.5735080714196856,2.309560258214886, Yes ,71.87927949449988,3.036875411888123,Good,1.6709081874989171,High School,Good,6.431041139918111,Yes,71.01066887626826,7873
S1753,17.705439673301257,mle,,5.758763919226283,, No ,87.1537384964231,8.542639093589907,,0.6088717146739782, Master ,Good,3.3218387713901345,No,59.3988105090832,4108
 S1754 ,, F ,0.8,,-1.87942953,No,81.66762068794888,2.531199852389973,unknown,5.240618986436555,Bachelor, Poor ,12.721586200489714,No,55.48649105211298,8315
S1755,27.09075627811957,MALE,,4.718169853549594,-2.025718254,Yes,65.49423599090025,8.756964692166134,Poor,,Master,,8.705531207909354,No,59.3442294407464,6020
,19.887562873335185,  M  ,11.57798276556122,7.066635511879267,-0.724926764,No,95.01040026608008,,Good,1.12574885744458, Bachelor ,,5.645132230770365,No,294.8554624279414,7362
S1757,25.31382548747345, F ,2.6,3.772655728752824,-1.41181108,No,75.3818465623108,3.9046997826885623,Fair,-0.095798011,Master,,1.6962302717667024,Yes,45.83524184393672,5565
S1758,18.87905332573324,MALE,3.2,-0.880856672,,No,99.93135736226311,,Fair,0.28147712208312814,High School, Good ,7.055619572798426,Yes,380.56744850516293,2763
S1759,22.933070802106524,femle,,6.6731837667226515,4.245979345002726,Yes,94.0188854065099,3.699025645653955,Fair,-2.715988509,Bachelor,Average,6.361550299424848,Yes,,3433
S1760,21.08390115026664,MALE,0.5,4.270589048795859,7.35444131673142,Yes,83.09652249491776,6.606552389176362,Good,,,Average,5.646536107754661,Yes,32.582416263268115,6333
 S1761 ,17.718796291167546,FEMALE,4.6,4.588341734417163,6.213357020065229,No,77.87791319844534,9.000563110075031, Good ,-1.254843328,Bachelor, Good ,1.6196324595314868,Yes,72.3850010371043,3649
S1762,23.319003934250844, mle ,1.9,-1.613905529,2.494873996478947,No,84.01049992635568,-0.559829233, Fair ,4.935587990160256,,Poor,6.48152048642606,No,51.38261541171949,2045
S1763,18.96936379846041,MALE,ten,-0.604031782,-3.925990218,Yes,91.92987518127704,9.027522730942223,Good,1.3479070319360396, High School ,,0.11366941224719262,Yes,62.01812736782972,1207
S1764,16.323436214174947,male,6.6,1.268069863291123,0.4135401883435472,No,85.05587228275495,8.166161614279241,Fair,-0.966692834, Master ,Poor,,No,100.51926127767099,9118
S1765,21.638627412948686,MALE,2.1,-1.090018522,4.867559962006002,Yes,78.75959777376207,7.32452810724278,,1.3781328315417192, Master ,Average,5.443450374517674,No,45.11423730835125,4571
S1766,22.40749749110638, M ,0,5.187016629571012,-1.737642777,No,87.4903923937675,1.8527288513979432, Poor ,5.3141192073027295,,Average,4.9324646747818255,,35.089342725136774,1212
 S1767 ,22.8388438621332,  M  ,ten,2.505806312015042,5.85700252287571, No ,79.69196763054093,7.9613836188580915,,-6.659049815,Bachelor,,, No ,66.13981824571955,5288
S1768,16.84407345730234, FEMALE ,ten,7.485992880475095,-0.167205047, No ,87.12827284266054,10.282360929209233,Fair,4.923576394192663,High School, Poor ,,No,,5824
S1769,16.910848599979893,mle,6.4,0.008629315840663843,-1.742708219,No,64.51524568800912,2.9467065461913338,,4.768447460920606,High School, Good ,,No,95.28394001084801,4460
 S1770 ,19.30351294823453,femle,1.7,,1.758249837668835,No,92.40400149861641,6.568673832072582,unknown,5.1503394986593865,Bachelor, Good ,5.479800504583835,No,,1354
S1771,21.946559510128733,femle,4.2,4.065597775826563,3.9174032860574424, No ,86.7394719124737,6.31167254337606,Good,3.7744468856908866,High School, Average ,9.919200370952014, No ,90.85196024054423,9161
,21.02834428046188,,,4.385438635578154,,No,77.17597927029018,10.088942494335264, Poor ,5.331611842328455, Master , Poor ,8.471825589585883,No,73.7436001154209,6124
 S1773 ,17.2744068841271, M ,3.3,2.463028190648055,4.927531851962604,No,93.16145776901892,15.719390101975367,Fair,2.1429234884498514,High School,Poor,4.867320610895076,Yes,59.5513720860941,6000
S1774,,,7.5,4.668647859567028,, Yes ,85.07052933439049,, Fair ,8.285954495659531,Bachelor,,3.3933835485853288,No,,6306
,25.912120676072746,MALE,,8.968727066429647,,No,74.64863748068294,-11.46608377,Fair,, Bachelor ,Average,7.490684952003601,No,41.00052096743501,1300
S1776,17.994837876528095,MALE,ten,-2.867112431,5.149922219058473,No,101.12887642453755,9.852722065282045,Poor,-1.870664526, High School ,Average,4.245759945885933,,,1267
S1777,23.507441404886677,Other,4.888867183769135,11.634409242727216,-5.180014721,Yes,86.07971587070736,4.2,Poor,3.0438733687081774,High School,Good,8.921970657359816,Yes,87.81405435301043,1247
S1778,25.41177518915542,MALE,5.1,0.8428311781556257,-0.256882886,No,88.21475650048858,1.0640707787842434, Good ,8.018521735572204,Bachelor,Average,,No,99.03929786564595,7907
S1779,18.992226392600987, F ,ten,3.624471355379269,-1.194471434, Yes ,78.57475085328862,5.156117989351383, Good ,6.367775296243908,,Average,11.616719069168429, No ,83.1577284371854,5407
S1780,17.057944271446182, FEMALE ,4,,3.181499202034997,No,91.67695292011416,13.079347148465143,Poor,-6.858599803, High School ,Average,10.580895904035664,Yes,94.20455015960131,5978
S1781,13.820646140092357,,2.9,4.855339836146852,1.8193564803288025,No,84.62159920164964,-8.11702056,Fair,,Bachelor,Good,6.9003684865034085, No ,66.01353737549275,7243
S1782,22.87597963340516,femle,3.9,2.745676617566769,3.3347423129391456,Yes,,10.16538094452996,Fair,1.8036514542357047,, Good ,-1.835344926,,49.338491615896984,2987
S1783,16.382727237190934, MALE ,,4.803683992320426,-4.017846803,No,66.1060162867223,11.283049798739217,unknown,6.148955471298769,High School, Good ,11.977636587302593, No ,81.98615725398285,9287
S1784,16.447757281665055,MALE,4.4,3.7832797505380684,-6.818532242,No,77.45203753639882,5.652869121589344,unknown,6.398610471001686,High School,Good,2.8990285809744725,,84.47261703637267,7799
S1785,16.69671183106768,  F  ,2.9,1.5555167588440089,0.83328624192588,No,98.10841349300358,10.041944336800173,unknown,2.339964193249015,,Average,3.413354160388664,No,69.458737741359,3392
 S1786 ,,MALE,4.1,5.435506347761633,3.2209091168926376,,75.91753902486394,10.289488193884054, Good ,3.053358755792643,Bachelor,Average,6.750536114760275,No,,8050
S1787,26.300594999540785, M ,ten,4.7016428382789215,4.356666211730796,No,75.78814922137849,,Fair,4.218537973341872, Bachelor ,Good,5.888523451330655, Yes ,67.83622427487875,4538
 S1788 ,22.391976994036074,MALE,5.2,2.996903275868748,5.986178827093079,No,81.16773699940255,5.188954022402143,Fair,5.844089164122659,Master,Poor,4.585636997943038,No,83.65802038173783,6334
S1789,, MALE ,3.4,,1.698551445189635,No,71.62649290596754,4.003126536446653,Fair,7.107158112512785, Bachelor ,Good,-1.300557609, No ,,5313
S1790,16.780797804610845, MALE ,0.8,6.676603132283981,0.9360362450126023,No,67.6059550195816,-0.306941234, Fair ,-3.459626652,Master,Good,3.3345464145133414,No,,3137
S1791,30.138522026237066,MALE,5.918670304382115,0.7330966022975614,-0.60090796,No,79.42113212059546,ten,Fair,-2.922422483, Bachelor ,Good,6.661633381457895, No ,97.90898749071569,6753
S1792,20.38685426325768, female ,ten,,5.206469052367021,No,88.21551548001786,2.5781776130795526, Fair ,-0.529602939, Bachelor ,Poor,9.088317855227784,Yes,48.576137481922075,7831
S1793,18.160494310957617, female ,,3.649278403310638,-2.726191352, No ,85.64801723178695,7.163339917263767,Fair,6.334792090864603,Master,Good,0.8608440999689586,No,48.9315556212755,8977
S1794,16.130922982013693,femle,2.6,,-0.496654237,No,75.57897627407687,5.2951175441910685, Poor ,2.974442512134665,Bachelor,Average,8.401799671055537,No,407.79593240146,2931
S1795,25.094582793492403,MALE,,3.1142760189977867,-0.591996895,No,,9.02068545968659, Good ,10.176889038312234,,Poor,3.714057142530481,Yes,88.83596100212186,3301
,20.813255597715038,  M  ,0.3,2.2607541586377318,-0.647404122, No ,97.69657299440814,10.84961147301009,Poor,4.089929508703166, Bachelor ,Average,,Yes,32.21249395347117,7971
S1797,21.567398464289944, M ,8.2,-2.750323472,1.4133348617347021,,82.71410743503172,-4.008213811,,-2.83043081,Master,,7.87877342786784,,100.68065632740424,7659
S1798,20.29243338513473,female,5.1,2.278864633703987,3.8521731083044264,No,,1.0694475824987952,unknown,6.106926105122719,Bachelor,Average,9.237160862588714, No ,450.1828561209359,8570
S1799,19.90079699809032,FEMALE,,0.9461808493486108,5.718220687865261, No ,86.46890006258106,-5.989499507,unknown,3.539702284115376,Bachelor,Average,3.797993872290147,Yes,63.05105242679583,4368
S1800,14.604614849351433,mle,3.4,3.4271333992559505,2.7777821311419837, No ,91.77718864458144,6.0635212705719335, Good ,2.7321323364811287,Bachelor,Poor,8.41014205016231, Yes ,85.6037512544951,4201
,21.633111213346865,FEMALE,3.9,-0.0439819,3.279093678959603,No,99.43917573863439,11.49078644079831, Fair ,-0.350382257,Master,Good,,No,66.62122496822909,2559
 S1802 ,13.987324289418755,mle,4.3,4.053773231925705,-1.764801979,No,80.82414124276012,8.000668417831932,Fair,-1.076748351,, Good ,-0.564443008, No ,76.50061054566633,1188
S1803,13.26661561737971,female,ten,-1.605734515,4.931137008227543,No,88.92034098560559,,Good,-1.93057626,Bachelor,Good,,Yes,71.14952654692954,5521
S1804,,,6.481727362946925,2.1011015759748735,1.8299494857876129,Yes,90.89058212474973,4.3, Good ,0.22695206105107513,High School,Average,0.4648050172748821,Yes,60.01243744669768,9654
S1805,22.788216921096733,,3.6,-0.325818409,0.18305831352119117,No,75.85252002137233,4.264934342337092,unknown,1.6431728698627668,, Average ,8.082216298487475, Yes ,380.70474681379113,8940
S1806,19.714817291429824, F ,3.2,6.209576128597986,-1.642902139,No,85.1322209222088,1.5592056310645592,unknown,1.6257721444938076,Bachelor,Good,0.747876461554901,Yes,,7857
S1807,18.94232808165161,femle,3.3,2.796012896047408,-1.072184873,No,69.98233184752458,7.907550753519085,Poor,1.7993796423265627,High School, Average ,, Yes ,,6004
,13.221006678567576, M ,3.2,-5.79491901,,Yes,68.68914878590249,1.1666544653132132,Good,-1.206283204,High School, Good ,-4.533068157, No ,,2599
,19.091784074864346,,5.2,-1.016152324,5.759771412088628,No,,8.023848363888462,Good,-1.40886706, Bachelor , Good ,, Yes ,88.30067785932128,2907
S1810,16.852214903016943, mle ,4.4,-4.139173223,-1.651407209,,73.932929182198,4.387440388819483,Good,,High School,Average,8.624358281828794,No,80.81572072564317,3915
S1811,19.338457765912434, femle ,0,0.9785231267923391,0.6406941883289928,Yes,86.68569575235689,,,6.511429999174254,, Average ,3.474923050290164,No,54.2034238252893,2243
,21.039938424756294,FEMALE,4.5,3.3555353026372576,-4.557154245,No,84.13507446006369,5.474824380942769, Good ,-2.931332822,Bachelor,Good,4.409988602704241,No,77.0843075777947,5221
S1813,25.36561359775729,  F  ,ten,9.425372516554694,2.2270314862880736, No ,72.99018186003804,4.075714453421859,Poor,4.3497743792050985,High School,Average,7.156000013174597,No,68.76187504676899,1383
S1814,28.579630900467706, MALE ,3.5,,-2.472187977,,84.58032612424394,7.409823767397537, Fair ,6.78940219331311, High School ,Average,3.345257769575493, No ,74.02950968376152,5436
S1815,21.16481205387038,,2.9,-0.478136605,-1.085227233,No,73.2886635411253,6.509409734562063,Poor,, Master , Good ,-2.356258031,No,40.42287124936404,3827
 S1816 ,14.471888095714569, female ,5.2,2.3453379016785902,3.2085886914361623,No,99.70935249511878,2.6340925562073325,Fair,-3.941333002,High School,Average,6.319480919514348,No,75.88293004264179,2673
S1817,15.870586226313884, female ,ten,-0.830087074,2.912162122929347,,64.45086268607037,1.2348804088795422,Good,8.64427394568711, High School , Good ,6.593872135277436,Yes,88.76902579759927,7255
 S1818 ,26.297565445751093,,,-1.638076251,-1.90415437,No,78.74923129277819,2.8933924099420545,Fair,4.8954696521226415,Bachelor,Poor,4.335872992743686, Yes ,,8889
 S1819 ,18.331179226282124,mle,4.1,3.145166450698855,-1.513905205,No,73.17743117647032,-4.952309756,Fair,4.119840179642067, Bachelor ,Good,1.7366004253163203,No,332.1776622937457,8994
S1820,25.21402114468987,male,2,5.161347343337632,1.210696254289251,,85.97766539072157,3.4910996755679253,Fair,6.199907885531319,Master,Poor,5.467788239987526,,47.51758619645568,3110
S1821,21.947694569346083,mle,1.4,7.608601234993214,2.9753197095044097,No,79.74435905450935,5.09623381352025, Good ,0.8141415869330384,Master,Poor,8.585742576895601,No,39.264730953654556,8898
S1822,18.07095588278181, F ,2.6,9.598584612409471,3.8390760228697105,,83.25621459142636,10.066610687340836,Poor,3.861984457707027,Bachelor,Good,-1.136797238, No ,52.48711250381669,1519
S1823,23.956696526305418,  M  ,ten,1.8373595123097421,0.5079140198873053,No,93.73246251563293,8.940223708340026,,-0.56837759,High School,Good,-1.032529568,No,86.5988743118336,3050
 S1824 ,,,4.9,0.2567604853034951,0.33997556865207423,No,91.87602445398541,5.029637735834856, Poor ,-0.237206866,, Average ,1.381293198813728, No ,84.56899518480861,9442
S1825,,mle,4.3,-0.24059145,-1.344026597, Yes ,92.45502697149976,4.246910990638644,Good,-2.789728051,, Average ,7.596946496518372,,,8654
S1826,20.794394011150708,mle,,4.827447402007801,, No ,73.06057100465381,9.74347036823814, Poor ,4.476388609029566,High School,,0.4413278576983162,No,88.68637789309561,7818
 S1827 ,22.15670384441068,FEMALE,4.3,1.6709496868539655,-1.357676916,No,71.6423344306607,1.8423784112626844,Good,-1.187627826,Bachelor,Average,11.503505999589049,No,85.78138637928285,9881
S1828,19.276532004723265, femle ,ten,,0.7967601813487613,No,82.12796234860245,5.010142686979304, Fair ,5.01902827878751, Bachelor ,Good,0.9212125580155623, No ,54.79406606670979,1498
S1829,20.859471314623512,  F  ,,5.974440339233448,-0.706183801,No,82.13181828806215,5.493216923404606,Poor,11.008948805569382,,Good,10.519502873068326,Yes,79.93714937845355,5146
S1830,,  F  ,,3.1964496064381436,-0.137294378,No,86.62382311013936,ten, Good ,4.2639814902005835,Bachelor,Good,7.193327200348669,No,422.97889876125316,9460
 S1831 ,17.257214463019587,  F  ,4.6,9.797481378283127,1.709118774397412,No,81.79471068234106,7.626452913109489,Poor,6.141798584933689,High School,Average,0.3812109441537801,Yes,74.29995863491445,1532
 S1832 ,18.728865086750968,MALE,5.3,3.3586912705692074,1.0001626534604104,,86.42380866408008,,Fair,0.7148577327091319,High School,Average,9.657350500796795,Yes,,6747
S1833,24.55593993454372,Other,4.6,-1.354909925,6.436310040751115,No,70.10277788712094,,Poor,6.0974547083892165, Bachelor ,Good,4.040875728377143,No,79.11664486338462,8946
,17.09103607331062,Other,4,5.202919802362475,0.5784060862501497, Yes ,100.44829951653462,9.14881858654479,,0.13404781004065436,High School, Poor ,8.941570344943734, Yes ,79.97925425405658,6238
S1835,24.326912612302387,female,5.1,7.069239699709193,-0.990139883,No,87.36142405283053,3.062167642818401, Fair ,8.276862688564801,High School, Average ,6.028223309094397,No,101.43422136192358,3166
S1836,16.03582259827006, male ,ten,0.6307113924994758,-0.460099575,No,,6.176597651642554,unknown,6.03807371036317,,Poor,3.7445541722792095, Yes ,57.50063579798912,8448
S1837,19.330298090509928, FEMALE ,ten,,1.3460683500218689,No,78.31832591212931,4.029560621398469,unknown,3.5029824787630135,High School,Poor,7.862053259934807,No,58.15131275852567,5825
S1838,18.31202286824775,male,ten,-0.519394827,2.1348760886548193, No ,92.23685592756672,5.395287835141664,Fair,10.055664175826877,Bachelor,,5.264867220415267,,58.41676131612737,3162
S1839,13.33498641184542,MALE,ten,6.3507572849530085,-2.26903134,No,67.46202661134336,3.918402062577513, Good ,,Master,,0.43844736029771036,No,,8034
,25.708315662756444,MALE,ten,1.2538376635718802,-1.778164835,Yes,92.85766466426091,8.004577470232608,Good,1.270531935668563, High School , Good ,1.6024411472084221, Yes ,82.07296225468812,9910
S1841,22.79452532696587, male ,3.3,4.094424060615955,-2.273320284,Yes,81.01633761905937,9.803186732929138,Fair,3.5622386329878255,High School, Average ,6.163889777327734,No,62.07426049793278,5476
S1842,21.27991427237597, F ,,3.454466639261625,0.12626701457375278,No,,8.889767773762392,Fair,1.0366180287165656,Bachelor,Average,8.086036688926956, No ,71.06209701137541,6425
